COD_VAR;LIB_VAR;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
SOUSEMPL;Sous-emploi, par composantes;3;En période de chômage partiel (chômage technique, chômage intempéries, dispositif d'activité partiel;CHAR;1
SOUSEMPL;Sous-emploi, par composantes;;Hors champ;CHAR;1
SOUSEMPLR;Sous-emploi;1;Oui;CHAR;1
SOUSEMPLR;Sous-emploi;2;Non;CHAR;1
SOUSEMPLR;Sous-emploi;9;Non réponse;CHAR;1
SOUSEMPLR;Sous-emploi;;Hors champ;CHAR;1
SOU_C;Souhaite travailler (personnes sans emploi);;Hors champ;CHAR;1
STATUT;Statut (Salarié, Non salarié) dans l'emploi principal;1;Indépendant;CHAR;1
STATUT;Statut (Salarié, Non salarié) dans l'emploi principal;2;Salarié;CHAR;1
STATUT;Statut (Salarié, Non salarié) dans l'emploi principal;9;Non réponse;CHAR;1
STATUT;Statut (Salarié, Non salarié) dans l'emploi principal;;Hors champ;CHAR;1
STATUTDET;Statut détaillé (emploi principal);10;Indépendant;CHAR;2
STATUTDET;Statut détaillé (emploi principal);21;CDI, fonctionnaire;CHAR;2
STATUTDET;Statut détaillé (emploi principal);22;CDD;CHAR;2
STATUTDET;Statut détaillé (emploi principal);23;Intérim;CHAR;2
STATUTDET;Statut détaillé (emploi principal);24;Alternance, stage;CHAR;2
STATUTDET;Statut détaillé (emploi principal);25;Sans contrat, ni stage;CHAR;2
STATUTDET;Statut détaillé (emploi principal);99;Non réponse;CHAR;2
STATUTDET;Statut détaillé (emploi principal);;Hors champ;CHAR;2
STC;Statut (Emploi principal);1;À son compte;CHAR;1
STC;Statut (Emploi principal);2;Gérant(e) de société ou chef d'entreprise salarié(e);CHAR;1
STC;Statut (Emploi principal);3;Salarié(e);CHAR;1
STC;Statut (Emploi principal);4;Travaille, sans être rémunéré(e), avec un membre de sa famille;CHAR;1
STC;Statut (Emploi principal);9;Non réponse;CHAR;1
STC;Statut (Emploi principal);;Hors champ;CHAR;1
STCOMM2020;Statut de la commune dans l'unité urbaine (sur la population 2017);H;Hors unité urbaine;CHAR;1
STCOMM2020;Statut de la commune dans l'unité urbaine (sur la population 2017);C;Ville-centre;CHAR;1
STCOMM2020;Statut de la commune dans l'unité urbaine (sur la population 2017);B;Banlieue;CHAR;1
STCOMM2020;Statut de la commune dans l'unité urbaine (sur la population 2017);I;Ville isolée;CHAR;1
STCOMM2020;Statut de la commune dans l'unité urbaine (sur la population 2017);9;Non réponse;CHAR;1
STPLC;Souhaiterait travailler plus d'heures avec une hausse de revenu correspondante;1;Oui;CHAR;1
STPLC;Souhaiterait travailler plus d'heures avec une hausse de revenu correspondante;2;Non;CHAR;1
STPLC;Souhaiterait travailler plus d'heures avec une hausse de revenu correspondante;9;Non réponse;CHAR;1
STPLC;Souhaiterait travailler plus d'heures avec une hausse de revenu correspondante;;Hors champ;CHAR;1
TEMP;A un emploi pendant la semaine de référence;1;Oui;CHAR;1
TEMP;A un emploi pendant la semaine de référence;2;Non;CHAR;1
TEMP;A un emploi pendant la semaine de référence;9;Non réponse;CHAR;1
TEMP;A un emploi pendant la semaine de référence;;Hors champ;CHAR;1
TPPRED;Temps de travail (emploi principal);1;Temps complet;CHAR;1
TPPRED;Temps de travail (emploi principal);2;Temps partiel;CHAR;1
TPPRED;Temps de travail (emploi principal);;Hors champ;CHAR;1
TRAREF;A travaille au moins une heure pendant la semaine de référence;1;Oui;CHAR;1
TRAREF;A travaille au moins une heure pendant la semaine de référence;2;Non;CHAR;1
TRAREF;A travaille au moins une heure pendant la semaine de référence;9;Non réponse;CHAR;1
TRAREF;A travaille au moins une heure pendant la semaine de référence;;Hors champ;CHAR;1
TRIM;Trimestre de référence de l'enquête;1;1er trimestre;CHAR;1
TRIM;Trimestre de référence de l'enquête;2;2e trimestre;CHAR;1
TRIM;Trimestre de référence de l'enquête;3;3e trimestre;CHAR;1
TRIM;Trimestre de référence de l'enquête;4;4e trimestre;CHAR;1
TXTPPRED;Taux de temps partiel (emploi principal);1;Moins d'un mi-temps (<50%);CHAR;1
TXTPPRED;Taux de temps partiel (emploi principal);2;Un mi-temps (50%);CHAR;1
TXTPPRED;Taux de temps partiel (emploi principal);3;Entre 50% et 80%;CHAR;1
TXTPPRED;Taux de temps partiel (emploi principal);4;80 %;CHAR;1
TXTPPRED;Taux de temps partiel (emploi principal);5;Plus de 80 %;CHAR;1
TXTPPRED;Taux de temps partiel (emploi principal);;Hors champ;CHAR;1
TYPLOG5;Configuration familiale du logement;1;Personne seule;CHAR;1
TYPLOG5;Configuration familiale du logement;2;Famille monoparentale;CHAR;1
TYPLOG5;Configuration familiale du logement;3;Couple sans enfant;CHAR;1
TYPLOG5;Configuration familiale du logement;4;Couple avec enfant;CHAR;1
TYPLOG5;Configuration familiale du logement;5;Autre;CHAR;1
TYPLOG5;Configuration familiale du logement;;Hors champ;CHAR;1
